9,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673754 120.399946875),36.0673754,120.39994687500001
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673579 120.399961875),36.0673579,120.399961875
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673579 120.399961875),36.067357900000005,120.399961875
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06735832 120.3999635),36.06735832,120.39996350000001
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06737632 120.3999755),36.06737632,120.39997550000001
3,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06731204 120.40002672),36.067312040000004,120.40002672
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673779 120.400076875),36.0673779,120.400076875
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673779 120.400076875),36.067377900000004,120.40007687500001
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673604 120.400091875),36.0673604,120.400091875
42,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0672604 120.400221875),36.0672604,120.400221875
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0672617 120.4003137),36.0672617,120.4003137
12,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674979 120.399831875),36.0674979,120.39983187499999
653,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674979 120.399831875),36.0674979,120.399831875
135,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674979 120.399831875),36.067497900000006,120.399831875
115,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06748536 120.39984896),36.06748536,120.39984896000001
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06748536 120.39984896),36.067485360000006,120.39984896000001
5,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675026333333 120.3998976),36.06750263333333,120.39989759999999
13,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675026333333 120.3998976),36.06750263333334,120.39989759999999
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06751612 120.39989366),36.06751611999999,120.39989366
25,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06751612 120.39989366),36.06751612,120.39989366
47,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06751612 120.39989366),36.06751612000001,120.39989366
35,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06741004 120.39993472),36.06741004,120.39993472
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06741004 120.39993472),36.067410040000006,120.39993471999999
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06741004 120.39993472),36.067410040000006,120.39993472
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06742755 120.4000459),36.06742755,120.4000459
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06742505 120.4000559),36.06742505,120.40005590000001
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0673872 120.400099166667),36.067387200000006,120.40009916666668
5,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06744255 120.4000409),36.06744255,120.4000409
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675192 120.3999487),36.0675192,120.39994870000001
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675367 120.3999337),36.067536700000005,120.39993369999999
127,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675472 120.399959166667),36.0675472,120.39995916666668
49,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675505333333 120.399945833333),36.06755053333333,120.39994583333333
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06753316 120.39998712),36.06753316,120.39998711999999
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06754716 120.39997512),36.067547160000004,120.39997512
16,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06755765 120.400004575),36.06755765,120.400004575
19,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06755765 120.400004575),36.06755765,120.40000457500001
36,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675705333333 120.399939166667),36.06757053333333,120.39993916666667
12,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675705333333 120.399939166667),36.06757053333334,120.39993916666667
3,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06757515 120.399989575),36.067575149999996,120.399989575
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.06757515 120.399989575),36.06757515,120.399989575
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676022666667 120.4000816),36.06760226666666,120.40008160000001
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675989333333 120.400094933333),36.067598933333336,120.40009493333334
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674156 120.400254933333),36.0674156,120.40025493333333
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674156 120.400254933333),36.067415600000004,120.40025493333333
3,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674767333333 120.400224533333),36.067476733333336,120.40022453333334
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675051333333 120.4003803),36.067505133333334,120.4003803
7,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675051333333 120.4003803),36.067505133333334,120.40038030000001
3,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676535333333 120.4001561),36.067653533333335,120.4001561
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676502 120.400169433333),36.0676502,120.40016943333335
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676302 120.4001761),36.067630199999996,120.4001761
6,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676508 120.40019375),36.067650799999996,120.40019375
2,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676858 120.40016375),36.0676858,120.40016375
6,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676808 120.40018375),36.067680800000005,120.40018375
10,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676819333333 120.400311866667),36.06768193333333,120.40031186666666
16,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0676819333333 120.400311866667),36.06768193333334,120.40031186666666
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0672038666667 120.400445833333),36.06720386666667,120.40044583333334
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0672934 120.4005712),36.067293400000004,120.4005712
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0672372 120.400639166667),36.0672372,120.40063916666666
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0672372 120.400639166667),36.0672372,120.40063916666668
5,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0674058 120.40042375),36.0674058,120.40042375
4,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0675401 120.4006118),36.0675401,120.40061180000001
18,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0677284 120.4003974),36.0677284,120.4003974
173,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0678053 120.40050915),36.0678053,120.40050915
3,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.0680216 120.4008775),36.0680216,120.4008775
1,a0ad2c34-aff3-a974-a4ca-61003721ac93,SRID=4326;POINT(36.8100184 120.8659742),36.810018400000004,120.8659742
